id,name,country,category,followers,engagement_rate,fit_score,commission_rate,cost,avg_views,avg_likes,gender_ratio,age_group
1382,KOL_1382,ID,home,7169,0.3,0.3023,0.3428,198.44,2257,677,0.93,35+
1383,KOL_1383,PH,fmcg,46318,0.0939,0.486,0.2395,197.04,15482,1453,0.44,25-34
1384,KOL_1384,MY,beauty,3967,0.1343,0.9959,0.2777,545.74,1272,170,0.54,18-24
1385,KOL_1385,SG,beauty,879117,0.0712,0.9239,0.121,5594.4,264030,18798,0.98,35+
1386,KOL_1386,TH,home,8041,0.1357,0.7226,0.3341,472.14,2165,293,0.02,35+
1387,KOL_1387,SG,beauty,4602,0.1532,0.5683,0.3454,1329.22,1196,183,0.57,35+
1388,KOL_1388,PH,fashion,2131327,0.0608,0.4723,0.0742,505.37,692636,42112,0.17,18-24
1389,KOL_1389,SG,fmcg,393047,0.0346,0.5159,0.1646,1776.42,113478,3926,0.1,18-24
1390,KOL_1390,SG,fmcg,68213,0.095,0.5691,0.1823,1426.4,23320,2215,0.27,35+
1391,KOL_1391,PH,fmcg,78673,0.0665,0.6553,0.2407,252.2,22723,1511,0.14,18-24
1392,KOL_1392,TH,home,99558,0.0886,0.445,0.2205,695.27,28965,2566,0.71,18-24
1393,KOL_1393,VN,beauty,8695,0.3,0.6943,0.2952,361.42,2993,897,0.02,35+
1394,KOL_1394,PH,beauty,7241,0.1021,0.6117,0.2937,171.95,2166,221,0.23,25-34
1395,KOL_1395,VN,fashion,372483,0.0572,0.8976,0.2046,761.53,118118,6756,0.36,18-24
1396,KOL_1396,MY,home,3601,0.1254,0.335,0.2953,187.49,1050,131,0.14,25-34
1397,KOL_1397,ID,beauty,4047,0.1376,0.6644,0.3121,241.01,1305,179,0.65,35+
1398,KOL_1398,MY,fashion,9977,0.1896,0.4175,0.3103,810.55,2573,487,0.07,18-24
1399,KOL_1399,TH,fashion,3928,0.2241,0.6874,0.2653,577.49,1077,241,0.25,18-24
1400,KOL_1400,SG,beauty,3814,0.2543,0.3145,0.2894,971.77,1039,264,0.05,18-24
1401,KOL_1401,TH,fmcg,353678,0.0994,0.7017,0.1446,1289.57,99898,9929,0.71,35+
1402,KOL_1402,PH,fmcg,1692,0.1092,0.3004,0.3178,42.37,524,57,0.55,35+
1403,KOL_1403,SG,fmcg,78819,0.0954,0.6638,0.2552,2322.89,23993,2288,0.94,18-24
1404,KOL_1404,TH,home,75500,0.0464,0.3514,0.1916,338.33,26281,1219,0.41,25-34
1405,KOL_1405,PH,fashion,1391,0.1482,0.3112,0.295,65.05,383,56,0.65,25-34
1406,KOL_1406,PH,fmcg,3331,0.0948,0.6073,0.2966,73.5,1071,101,0.37,18-24
1407,KOL_1407,VN,beauty,64499,0.1344,0.4019,0.2095,355.74,16560,2225,0.35,25-34
1408,KOL_1408,SG,fmcg,554435,0.0333,0.8748,0.1241,2031.97,170030,5661,0.07,25-34
1409,KOL_1409,VN,home,9302,0.1529,0.4022,0.256,79.96,2846,435,0.22,35+
1410,KOL_1410,SG,home,8345,0.1969,0.6222,0.2785,1048.1,2138,420,0.8,35+
1411,KOL_1411,VN,beauty,8182,0.2467,0.6598,0.3499,367.35,2202,543,0.93,25-34
1412,KOL_1412,ID,beauty,8206,0.2563,0.4008,0.3117,363.32,2333,597,0.39,18-24
1413,KOL_1413,PH,fashion,1198,0.2641,0.6985,0.2927,119.79,372,98,0.26,18-24
1414,KOL_1414,MY,fashion,2085,0.1143,0.8091,0.2968,383.05,563,64,0.92,25-34
1415,KOL_1415,TH,fmcg,8530,0.25,0.8095,0.3456,815.34,2397,599,0.58,35+
1416,KOL_1416,ID,home,953940,0.0852,0.5286,0.2006,943.94,270636,23058,0.23,18-24
1417,KOL_1417,VN,fmcg,45676,0.0763,0.6492,0.1851,122.28,13879,1058,0.8,25-34
1418,KOL_1418,ID,fmcg,3424,0.2328,0.4533,0.3405,175.12,906,210,0.7,35+
1419,KOL_1419,ID,fmcg,7551,0.1745,0.3568,0.3448,202.28,2566,447,0.07,25-34
1420,KOL_1420,PH,beauty,159668,0.0662,0.4078,0.1534,277.28,45985,3044,0.12,18-24
1421,KOL_1421,PH,fashion,74469,0.1376,0.4498,0.2086,389.89,23618,3249,0.8,25-34
1422,KOL_1422,MY,beauty,6359,0.2419,0.3705,0.265,539.7,2028,490,0.49,18-24
1423,KOL_1423,MY,fmcg,932139,0.0904,0.9943,0.1378,2276.79,250530,22647,0.29,25-34
1424,KOL_1424,TH,home,56825,0.0993,0.4157,0.19,463.1,18980,1884,0.08,18-24
1425,KOL_1425,PH,beauty,35198,0.142,0.8769,0.2067,376.73,9993,1419,0.62,35+
1426,KOL_1426,ID,beauty,5660,0.1263,0.8967,0.2996,304.53,1644,207,0.69,18-24
1427,KOL_1427,TH,home,6548,0.2466,0.8672,0.2794,526.19,2047,504,0.42,18-24
1428,KOL_1428,ID,fashion,988273,0.049,0.4685,0.1237,781.42,254768,12483,0.59,18-24
1429,KOL_1429,TH,home,8355,0.1336,0.4977,0.3079,365.26,2824,377,0.48,25-34
1430,KOL_1430,MY,home,5956,0.2625,0.6313,0.2657,430.87,1685,442,0.35,18-24
1431,KOL_1431,PH,home,5131,0.1946,0.6245,0.295,99.95,1617,314,0.75,35+
1432,KOL_1432,ID,beauty,51259,0.1564,0.9077,0.2669,914.08,14159,2214,0.95,25-34
1433,KOL_1433,SG,fmcg,6481,0.1446,0.468,0.3457,932.8,1827,264,0.72,25-34
1434,KOL_1434,TH,home,1151,0.2407,0.8601,0.2503,194.46,349,84,0.77,35+
1435,KOL_1435,SG,home,3421,0.1744,0.8156,0.3031,786.94,1125,196,0.99,35+
1436,KOL_1436,PH,home,306215,0.0686,0.8602,0.1739,317.18,101319,6950,0.46,25-34
1437,KOL_1437,PH,fmcg,7673,0.2483,0.344,0.3414,156.39,2541,630,0.57,25-34
1438,KOL_1438,MY,fashion,333728,0.0578,0.7564,0.1868,2097.24,100087,5785,0.39,18-24
1439,KOL_1439,MY,fmcg,15314,0.0706,0.4673,0.1848,237.1,3984,281,0.8,25-34
1440,KOL_1440,VN,home,81636,0.1226,0.908,0.2569,319.83,25842,3168,0.05,35+
1441,KOL_1441,PH,home,5711,0.2832,0.9479,0.2677,142.22,1633,462,0.01,25-34
1442,KOL_1442,VN,home,5023,0.2477,0.3909,0.2669,76.87,1404,347,0.67,25-34
1443,KOL_1443,TH,home,7986,0.1266,0.3683,0.3498,339.73,2704,342,0.55,18-24
1444,KOL_1444,ID,beauty,3548,0.3,0.3023,0.3279,236.16,1025,307,0.97,18-24
1445,KOL_1445,PH,beauty,453926,0.0416,0.8457,0.1681,584.81,153744,6395,0.28,18-24
1446,KOL_1446,TH,beauty,2507,0.1649,0.4325,0.3411,383.43,785,129,0.8,18-24
1447,KOL_1447,SG,fashion,1680703,0.0258,0.8707,0.0979,3720.01,585737,15112,0.35,25-34
1448,KOL_1448,PH,fashion,931170,0.0731,0.6587,0.1368,797.46,314198,22967,0.64,35+
1449,KOL_1449,PH,fmcg,18768,0.1582,0.8842,0.2187,200.52,6007,950,0.37,18-24
1450,KOL_1450,TH,home,4081,0.0964,0.9914,0.2916,289.83,1023,98,0.97,25-34
1451,KOL_1451,ID,fmcg,2572,0.223,0.3815,0.2994,119.84,817,182,0.12,18-24
1452,KOL_1452,TH,beauty,769076,0.0493,0.8755,0.2059,3153.63,199466,9833,0.94,35+
1453,KOL_1453,TH,home,1574282,0.0676,0.9995,0.135,2215.91,413072,27923,0.98,25-34
1454,KOL_1454,TH,home,6052,0.2408,0.3183,0.2685,291.04,1608,387,0.87,35+
1455,KOL_1455,TH,home,23123,0.0702,0.4849,0.2688,379.56,6528,458,0.58,35+
1456,KOL_1456,SG,beauty,342766,0.0315,0.8324,0.2012,3667.31,105168,3312,0.91,35+
1457,KOL_1457,PH,beauty,7613,0.216,0.9432,0.3158,342.39,2178,470,0.74,18-24
1458,KOL_1458,TH,fmcg,1065,0.1205,0.6285,0.3042,155.12,299,36,0.16,35+
1459,KOL_1459,SG,beauty,359603,0.0322,0.7539,0.1831,3289.16,91003,2930,0.47,35+
1460,KOL_1460,ID,fmcg,32199,0.1329,0.7777,0.1805,281.74,10192,1354,0.88,35+
1461,KOL_1461,PH,fashion,913971,0.0887,0.4665,0.1813,970.68,279406,24783,0.19,35+
1462,KOL_1462,TH,home,3231,0.1858,0.9375,0.2749,328.22,871,161,0.71,25-34
1463,KOL_1463,VN,home,75231,0.0355,0.7135,0.2491,142.01,23531,835,0.18,35+
1464,KOL_1464,ID,beauty,97952,0.0716,0.4616,0.2531,578.16,30955,2216,0.13,18-24
1465,KOL_1465,VN,beauty,2845,0.2247,0.8021,0.2913,189.76,885,198,0.21,18-24
1466,KOL_1466,VN,home,3019,0.2594,0.5878,0.2943,82.46,858,222,0.86,18-24
1467,KOL_1467,ID,fmcg,6786,0.1444,0.9627,0.2989,248.4,1976,285,0.44,25-34
1468,KOL_1468,VN,fmcg,8595,0.1428,0.8836,0.3024,138.3,2357,336,0.41,25-34
1469,KOL_1469,SG,beauty,5576,0.1463,0.6313,0.3086,1346.4,1750,256,0.3,18-24
1470,KOL_1470,PH,fashion,46125,0.1507,0.4887,0.2238,359.12,12624,1902,0.02,18-24
1471,KOL_1471,ID,beauty,60407,0.0727,0.6568,0.2068,445.9,18139,1318,0.52,35+
1472,KOL_1472,SG,beauty,9462,0.2791,0.3142,0.2741,1518.02,2654,740,0.25,18-24
1473,KOL_1473,SG,fashion,800918,0.1054,0.7021,0.1828,8703.03,269478,28402,0.0,18-24
1474,KOL_1474,MY,home,7876,0.1816,0.4354,0.3221,414.91,2404,436,0.25,25-34
1475,KOL_1475,SG,home,92424,0.0929,0.7211,0.1896,1755.94,30836,2864,0.62,18-24
1476,KOL_1476,PH,fashion,6507,0.1847,0.6727,0.2931,229.44,2202,406,0.02,18-24
1477,KOL_1477,PH,beauty,3244,0.1623,0.4435,0.2603,109.5,1091,177,0.44,18-24
1478,KOL_1478,SG,fmcg,4514,0.1263,0.4795,0.262,558.14,1272,160,0.64,25-34
1479,KOL_1479,TH,fashion,198024,0.0496,0.3831,0.1244,675.29,58585,2905,0.54,35+
1480,KOL_1480,ID,fmcg,864061,0.0336,0.8719,0.2087,898.43,229134,7698,0.09,35+
1481,KOL_1481,PH,fashion,5549,0.1059,0.9543,0.2527,164.74,1486,157,0.98,35+
1482,KOL_1482,MY,fashion,5509,0.1519,0.464,0.2696,493.74,1591,241,0.2,25-34
1483,KOL_1483,VN,fashion,96725,0.0926,0.322,0.2167,313.25,29089,2693,0.83,25-34
1484,KOL_1484,ID,home,2036,0.2394,0.5647,0.2535,95.48,553,132,0.68,25-34
1485,KOL_1485,ID,fashion,3581,0.1276,0.3759,0.2766,152.04,1161,148,0.71,35+
1486,KOL_1486,PH,fashion,87553,0.1563,0.9891,0.2629,842.03,30618,4785,0.66,18-24
1487,KOL_1487,TH,home,2782103,0.0334,0.6116,0.1106,1326.92,706025,23581,0.2,25-34
1488,KOL_1488,VN,fashion,9772,0.1693,0.707,0.3401,313.06,2678,453,0.74,35+
1489,KOL_1489,VN,fashion,218662,0.067,0.7548,0.1253,354.63,60556,4057,0.54,18-24
1490,KOL_1490,MY,fashion,352165,0.0938,0.7248,0.1739,2501.02,93517,8771,0.34,35+
1491,KOL_1491,PH,fmcg,5278,0.1483,0.4248,0.335,109.31,1530,226,0.14,18-24
1492,KOL_1492,VN,beauty,21715,0.1006,0.35,0.2538,201.9,6747,678,0.46,35+
1493,KOL_1493,VN,beauty,6532,0.1144,0.846,0.3363,243.27,1664,190,0.08,18-24
1494,KOL_1494,PH,beauty,947221,0.0652,0.7816,0.1639,991.33,307456,20046,0.65,18-24
1495,KOL_1495,TH,home,884830,0.0839,0.4048,0.1579,1377.68,236301,19825,0.79,35+
1496,KOL_1496,SG,fmcg,48291,0.0601,0.8689,0.2087,1350.33,16351,982,0.91,18-24
1497,KOL_1497,PH,beauty,5734,0.2176,0.5199,0.3007,210.84,1912,416,0.03,35+
1498,KOL_1498,MY,home,5280,0.267,0.7457,0.3224,539.57,1601,427,0.53,25-34
1499,KOL_1499,ID,home,3014,0.1317,0.4886,0.287,90.74,779,102,0.37,18-24
1500,KOL_1500,PH,beauty,493558,0.0823,0.3276,0.1607,510.32,139144,11451,0.41,35+
1501,KOL_1501,VN,fashion,91014,0.0909,0.8407,0.1926,432.32,23748,2158,0.27,18-24
1502,KOL_1502,SG,beauty,510703,0.0481,0.9231,0.1462,4232.79,175731,8452,0.26,35+
1503,KOL_1503,PH,fashion,8760,0.2255,0.661,0.3028,301.22,2255,508,0.4,18-24
1504,KOL_1504,VN,fashion,2073,0.1245,0.7745,0.3022,115.0,683,85,0.67,35+
1505,KOL_1505,VN,fashion,5875,0.1216,0.5939,0.2868,159.0,2010,244,0.43,18-24
1506,KOL_1506,TH,fmcg,5126,0.1295,0.8754,0.2657,363.68,1663,215,0.76,18-24
1507,KOL_1507,ID,home,4753,0.2346,0.6804,0.2692,168.34,1631,382,0.91,18-24
1508,KOL_1508,TH,beauty,71581,0.0793,0.4959,0.2572,1147.09,23881,1893,0.11,18-24
1509,KOL_1509,VN,fashion,75663,0.1067,0.4928,0.2266,384.7,25728,2745,0.7,35+
1510,KOL_1510,TH,fashion,14920,0.0749,0.9952,0.2005,591.68,4172,312,0.21,25-34
1511,KOL_1511,PH,fashion,9621,0.1431,0.7962,0.3307,301.43,3230,462,0.1,18-24
1512,KOL_1512,SG,beauty,69604,0.1044,0.8512,0.2406,3637.95,19028,1986,0.24,18-24
1513,KOL_1513,ID,beauty,35950,0.0839,0.7508,0.2682,512.41,12489,1047,0.03,18-24
1514,KOL_1514,TH,fmcg,4850918,0.0701,0.6477,0.0595,1585.49,1475232,103413,0.86,35+
1515,KOL_1515,MY,beauty,78743,0.1178,0.4294,0.2386,1284.67,22425,2641,0.78,18-24
1516,KOL_1516,TH,fmcg,88275,0.0834,0.7819,0.2437,1049.85,30217,2520,0.26,25-34
1517,KOL_1517,MY,fashion,725027,0.041,0.5909,0.1592,1961.0,226580,9289,0.13,18-24
1518,KOL_1518,SG,home,2161,0.2908,0.7475,0.2609,665.55,614,178,0.23,25-34
1519,KOL_1519,PH,fashion,54951,0.1356,0.8296,0.1971,426.62,15029,2037,0.94,35+
1520,KOL_1520,PH,beauty,29383,0.0474,0.5346,0.1892,142.13,7494,355,0.7,35+
1521,KOL_1521,TH,beauty,9514,0.2346,0.33,0.3278,747.87,2724,639,0.24,25-34
1522,KOL_1522,PH,beauty,16076,0.0854,0.8224,0.2739,253.38,4414,376,0.87,18-24
1523,KOL_1523,MY,fmcg,36631,0.0773,0.7252,0.1954,505.43,11024,852,0.07,35+
1524,KOL_1524,MY,fmcg,3875,0.2348,0.5384,0.3009,380.14,1062,249,0.44,18-24
1525,KOL_1525,SG,fashion,73605,0.0883,0.9317,0.2784,4236.66,25211,2226,0.26,35+
1526,KOL_1526,SG,fmcg,1485821,0.0386,0.3035,0.128,2175.7,461267,17804,0.3,25-34
1527,KOL_1527,ID,fashion,677020,0.0823,0.5852,0.1845,1397.3,185525,15268,0.05,35+
1528,KOL_1528,SG,beauty,1295,0.1911,0.5578,0.3303,746.09,397,75,0.57,18-24
1529,KOL_1529,SG,fmcg,69389,0.1528,0.4159,0.2567,2196.3,22038,3367,0.81,35+
1530,KOL_1530,TH,fmcg,8474,0.1187,0.4016,0.3137,358.01,2701,320,0.25,25-34
1531,KOL_1531,SG,fashion,48588,0.0423,0.5167,0.2753,1754.49,13706,579,0.11,18-24
1532,KOL_1532,MY,fmcg,3314,0.2499,0.6947,0.3122,427.46,840,209,0.99,25-34
1533,KOL_1533,VN,fmcg,2928,0.1867,0.9241,0.2674,83.47,842,157,0.31,35+
1534,KOL_1534,VN,fashion,4610,0.1732,0.9355,0.3399,250.03,1419,245,0.14,35+
1535,KOL_1535,TH,fmcg,976580,0.0817,0.3022,0.2087,1839.92,259585,21208,0.98,35+
1536,KOL_1536,ID,fmcg,66904,0.0787,0.8943,0.2391,443.92,19664,1547,0.54,18-24
1537,KOL_1537,TH,fmcg,44870,0.051,0.701,0.243,552.64,12992,662,0.01,25-34
1538,KOL_1538,ID,home,203026,0.0813,0.402,0.1772,327.7,54694,4446,0.25,18-24
1539,KOL_1539,TH,home,518037,0.0626,0.8574,0.1826,1532.4,132168,8273,0.85,18-24
1540,KOL_1540,SG,fmcg,39325,0.0421,0.6597,0.2707,1152.65,11425,480,0.06,18-24
1541,KOL_1541,SG,home,7343,0.1752,0.7678,0.3324,1229.61,1861,326,0.05,18-24
1542,KOL_1542,SG,beauty,1917,0.2077,0.5051,0.3358,915.58,562,116,0.05,25-34
1543,KOL_1543,VN,fmcg,760118,0.0739,0.9646,0.1827,590.63,196622,14530,0.73,18-24
1544,KOL_1544,TH,fmcg,45405,0.0418,0.6099,0.1962,379.02,15029,628,0.89,35+
1545,KOL_1545,SG,beauty,63955,0.1171,0.5412,0.2546,3116.27,20020,2344,0.72,25-34
1546,KOL_1546,MY,home,150012,0.1007,0.9527,0.1223,757.35,46087,4640,0.67,25-34
1547,KOL_1547,ID,home,4199,0.1378,0.3624,0.2858,93.96,1137,156,0.2,25-34
1548,KOL_1548,ID,beauty,9924,0.2824,0.4434,0.2579,365.01,2648,747,0.0,18-24
1549,KOL_1549,ID,fmcg,7912,0.1482,0.7687,0.2996,243.38,2565,380,0.98,25-34
1550,KOL_1550,TH,home,4575,0.2117,0.6816,0.3093,399.97,1515,320,0.96,35+
1551,KOL_1551,MY,fmcg,3307,0.256,0.3301,0.2775,264.8,854,218,0.24,18-24
1552,KOL_1552,PH,fmcg,23318,0.0847,0.9494,0.2467,191.16,6527,552,0.92,18-24
1553,KOL_1553,SG,fashion,3645,0.2537,0.926,0.2602,1489.03,1010,256,0.26,25-34
1554,KOL_1554,VN,fmcg,9947,0.1846,0.8491,0.2734,149.92,2923,539,0.87,18-24
1555,KOL_1555,SG,home,665560,0.0416,0.6607,0.1608,2559.79,210754,8767,0.23,25-34
1556,KOL_1556,VN,fmcg,1096128,0.0526,0.6812,0.0903,248.54,289628,15234,0.45,35+
1557,KOL_1557,ID,beauty,9134,0.143,0.8459,0.2865,382.34,2286,326,0.38,18-24
1558,KOL_1558,ID,beauty,3800,0.1414,0.5295,0.3492,236.48,1297,183,0.87,25-34
1559,KOL_1559,TH,fmcg,6489,0.2045,0.3734,0.3069,387.92,1696,346,0.52,18-24
1560,KOL_1560,SG,beauty,3273,0.1604,0.6197,0.3058,1060.46,1091,174,0.77,25-34
1561,KOL_1561,ID,fashion,9877,0.16,0.3113,0.3392,315.54,2508,401,0.85,18-24
1562,KOL_1562,VN,home,3901592,0.0669,0.6796,0.1007,553.88,1128420,75491,0.65,25-34
1563,KOL_1563,MY,beauty,454127,0.0922,0.6875,0.1484,2148.03,143145,13197,0.63,35+
1564,KOL_1564,ID,fashion,14692,0.1144,0.5499,0.2695,343.61,4495,514,0.45,25-34
1565,KOL_1565,MY,beauty,4059,0.1089,0.4924,0.3219,405.17,1354,147,0.97,25-34
1566,KOL_1566,PH,fmcg,74549,0.0736,0.7365,0.2519,286.56,19897,1464,0.84,18-24
1567,KOL_1567,SG,home,4213,0.2137,0.8534,0.3182,1038.1,1053,225,0.4,18-24
1568,KOL_1568,VN,home,41127,0.0853,0.9181,0.2556,189.44,13478,1149,0.38,35+
1569,KOL_1569,TH,fashion,8481,0.1837,0.3874,0.3278,712.6,2470,453,0.85,25-34
1570,KOL_1570,TH,home,9578,0.1837,0.4373,0.2686,374.96,2647,486,0.63,18-24
1571,KOL_1571,ID,fashion,85504,0.1447,0.8812,0.2346,1027.37,23065,3337,0.34,18-24
1572,KOL_1572,PH,fashion,6371,0.1481,0.8057,0.3414,259.14,1944,287,0.39,35+
1573,KOL_1573,VN,home,4631,0.2509,0.6708,0.2602,94.87,1598,400,0.99,35+
1574,KOL_1574,SG,home,7409,0.1491,0.7521,0.3456,1172.45,2424,361,0.32,35+
1575,KOL_1575,MY,fashion,8991,0.2384,0.4832,0.2807,839.62,2886,688,0.12,35+
1576,KOL_1576,PH,fmcg,964372,0.0794,0.3792,0.1365,416.24,267195,21215,0.52,35+
1577,KOL_1577,ID,fmcg,4866,0.1325,0.887,0.2808,181.69,1382,183,0.29,18-24
1578,KOL_1578,SG,fashion,6370,0.1285,0.4215,0.3318,1205.2,2080,267,0.73,35+
1579,KOL_1579,SG,home,7983,0.1791,0.3112,0.3453,857.33,2148,384,0.7,35+
1580,KOL_1580,TH,fashion,397250,0.105,0.3246,0.1657,1706.23,133995,14069,0.95,18-24
1581,KOL_1581,ID,fmcg,78645,0.0799,0.8128,0.1807,349.4,22618,1807,0.13,35+
1582,KOL_1582,SG,fmcg,55654,0.0941,0.9546,0.2216,2018.74,16571,1559,0.86,35+
1583,KOL_1583,ID,fmcg,68953,0.0927,0.9038,0.2506,515.36,21417,1985,0.34,35+
1584,KOL_1584,TH,home,393197,0.0646,0.7118,0.1988,1345.36,117176,7569,0.18,18-24
1585,KOL_1585,TH,beauty,2944,0.3,0.5997,0.2636,509.97,739,221,0.88,18-24
1586,KOL_1586,ID,beauty,6027,0.1603,0.7531,0.3458,374.49,1641,263,0.64,18-24
1587,KOL_1587,MY,fashion,432794,0.0297,0.538,0.1833,1416.7,136096,4042,0.56,18-24
1588,KOL_1588,PH,fmcg,47212,0.0811,0.6674,0.2386,215.83,15822,1283,0.14,35+
1589,KOL_1589,VN,home,1931495,0.0508,0.8522,0.1143,431.64,522118,26523,0.75,18-24
1590,KOL_1590,TH,fashion,9442,0.3,0.9435,0.345,1578.22,2431,729,0.53,18-24
1591,KOL_1591,ID,fashion,23875,0.1098,0.344,0.2679,337.43,5998,658,0.63,35+
1592,KOL_1592,PH,home,7179,0.2763,0.6637,0.299,147.2,2003,553,0.72,25-34
1593,KOL_1593,MY,fmcg,9724,0.1319,0.6631,0.2677,445.62,2616,345,0.9,25-34
1594,KOL_1594,PH,fashion,44123,0.1171,0.7394,0.2179,370.78,11297,1322,0.33,35+
1595,KOL_1595,MY,fmcg,8431,0.1848,0.4688,0.2553,393.83,2294,423,0.72,18-24
1596,KOL_1596,VN,fashion,33009,0.0496,0.4388,0.2726,196.66,10936,542,0.58,18-24
1597,KOL_1597,SG,fashion,4884291,0.0197,0.4086,0.1241,4812.34,1683263,33160,0.17,18-24
1598,KOL_1598,ID,fashion,52854,0.1152,0.7483,0.2036,576.37,14578,1679,0.33,25-34
1599,KOL_1599,TH,home,42049,0.1404,0.6781,0.2067,658.21,11512,1616,0.49,35+
1600,KOL_1600,MY,home,74631,0.07,0.5029,0.2061,545.3,20737,1451,0.58,25-34
1601,KOL_1601,SG,fmcg,25267,0.0589,0.8774,0.1803,839.43,8655,509,0.17,18-24
1602,KOL_1602,SG,fmcg,6424,0.1673,0.628,0.3219,1077.43,1825,305,0.49,25-34
1603,KOL_1603,MY,fashion,9502,0.133,0.8686,0.3293,1014.06,2781,369,0.73,35+
1604,KOL_1604,SG,fmcg,674599,0.0372,0.3311,0.1807,2122.28,229677,8543,0.52,35+
1605,KOL_1605,VN,home,559665,0.0497,0.818,0.1867,367.78,163336,8117,0.18,35+
1606,KOL_1606,MY,fashion,17979,0.1441,0.8532,0.1817,794.01,5113,736,0.24,25-34
1607,KOL_1607,MY,home,85060,0.137,0.3766,0.2635,901.1,23935,3279,0.95,35+
1608,KOL_1608,VN,home,22264,0.038,0.704,0.2464,78.54,5944,225,0.3,25-34
1609,KOL_1609,MY,fmcg,9378,0.1432,0.4374,0.3492,483.11,2429,347,0.21,35+
1610,KOL_1610,ID,fashion,89783,0.1308,0.3339,0.1916,503.19,25023,3273,0.12,35+
1611,KOL_1611,MY,beauty,582707,0.0632,0.3977,0.1316,1358.83,170749,10791,0.4,18-24
1612,KOL_1612,VN,home,143885,0.041,0.6125,0.1862,146.18,44640,1830,0.76,18-24
1613,KOL_1613,TH,fashion,4507,0.1097,0.602,0.3036,463.49,1465,160,0.18,35+
1614,KOL_1614,TH,fashion,950667,0.0514,0.4047,0.13,1617.78,274950,14132,0.02,35+
1615,KOL_1615,SG,home,91965,0.1101,0.9019,0.2782,3129.05,25450,2802,0.6,25-34
1616,KOL_1616,VN,fmcg,4172,0.2305,0.9774,0.334,142.21,1076,248,0.81,35+
1617,KOL_1617,VN,fmcg,38130,0.1212,0.5417,0.2623,182.26,12712,1540,0.1,25-34
1618,KOL_1618,SG,home,5513,0.1562,0.6848,0.2887,825.15,1511,236,0.21,18-24
1619,KOL_1619,PH,beauty,2227,0.3,0.318,0.2922,117.24,649,194,0.61,25-34
1620,KOL_1620,PH,beauty,9107,0.14,0.7336,0.2931,246.78,3159,442,0.59,25-34
1621,KOL_1621,MY,home,3072,0.2745,0.9616,0.2819,414.36,849,233,0.83,35+
1622,KOL_1622,ID,beauty,10993,0.0685,0.4998,0.1925,149.94,3491,239,0.91,25-34
1623,KOL_1623,TH,beauty,3367384,0.078,0.558,0.0871,2803.12,1151240,89796,0.68,25-34
1624,KOL_1624,MY,fashion,7965,0.3,0.4759,0.3337,1045.9,2248,674,0.46,18-24
1625,KOL_1625,MY,fashion,1973,0.2765,0.6599,0.2527,445.64,681,188,0.79,35+
1626,KOL_1626,ID,fmcg,8361,0.1939,0.363,0.3016,197.96,2647,513,0.01,18-24
1627,KOL_1627,VN,beauty,802750,0.0491,0.7149,0.2174,1049.89,208657,10245,0.46,18-24
1628,KOL_1628,ID,home,63554,0.083,0.6234,0.188,244.75,16280,1351,0.81,25-34
1629,KOL_1629,PH,fashion,9694,0.2901,0.4396,0.2614,253.04,2625,761,0.02,35+
1630,KOL_1630,PH,fmcg,55735,0.0993,0.5487,0.2396,236.28,17998,1787,0.03,18-24
1631,KOL_1631,ID,fmcg,53746,0.0651,0.9105,0.1957,298.87,17036,1109,0.92,25-34
1632,KOL_1632,SG,fashion,558028,0.0766,0.7096,0.2031,6917.41,185347,14197,0.85,18-24
1633,KOL_1633,TH,beauty,5358,0.1766,0.5174,0.3255,605.46,1459,257,0.05,35+
1634,KOL_1634,VN,home,71257,0.0497,0.3138,0.2386,103.87,22270,1106,0.77,35+
1635,KOL_1635,VN,beauty,5416,0.2029,0.7674,0.2817,235.34,1530,310,0.04,35+
1636,KOL_1636,PH,fmcg,14967,0.121,0.8811,0.2583,184.64,4825,583,0.99,35+
1637,KOL_1637,PH,fmcg,2066,0.1435,0.7796,0.3103,84.42,707,101,0.29,25-34
1638,KOL_1638,PH,fmcg,204414,0.0402,0.9668,0.1771,282.47,59238,2381,0.23,18-24
1639,KOL_1639,VN,home,558117,0.0459,0.9769,0.1783,368.37,146997,6747,1.0,25-34
1640,KOL_1640,PH,fashion,170250,0.0896,0.4156,0.1226,268.74,57874,5185,0.05,25-34
1641,KOL_1641,ID,beauty,666809,0.0786,0.5875,0.1831,1289.96,200714,15776,0.1,35+
1642,KOL_1642,SG,fmcg,938008,0.0345,0.7913,0.2101,4331.66,249176,8596,0.08,25-34
1643,KOL_1643,TH,beauty,4065855,0.0703,0.7114,0.1315,4984.68,1053483,74059,0.97,25-34
1644,KOL_1644,TH,fashion,418887,0.0606,0.3842,0.1771,1547.59,133581,8095,0.97,25-34
1645,KOL_1645,SG,beauty,11511,0.0862,0.318,0.2219,757.81,3533,304,0.47,18-24
1646,KOL_1646,SG,fmcg,288566,0.0858,0.3596,0.1292,1570.67,93373,8011,0.67,18-24
1647,KOL_1647,SG,fmcg,75494,0.1173,0.854,0.236,2644.27,23008,2698,0.15,35+
1648,KOL_1648,VN,beauty,706702,0.1009,0.8936,0.1467,1065.31,223158,22516,0.23,18-24
1649,KOL_1649,MY,fmcg,2448,0.2521,0.5482,0.34,356.98,776,195,0.25,25-34
1650,KOL_1650,PH,fmcg,4672,0.1605,0.3749,0.2682,80.47,1495,239,0.05,35+
